Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
N/A,2018-01-13T22:22:00Z,Warning,Female,Traffic Sign/Signal,5700 S University,Hispanic,Disobeyed traffic control device,No
N/A,2018-01-13T22:47:00Z,Warning,Male,Traffic Sign/Signal,1324 S University,Hispanic,Ran stop sign,No
N/A,2018-01-14T01:21:00Z,Warning,Female,Lane Violation,5425 S Lake Park,African American,Improper U-turn,No
N/A,2018-01-14T01:55:00Z,Warning,Male,speed,5600 S Stony Island,African American,Speeding,No
N/A,2018-01-14T02:19:00Z,Warning,Male,Traffic Sign/Signal,5300 S Blackstone,African American,Ran stop sign,No
N/A,2018-01-14T12:33:00Z,Warning,Male,Lane Violation,5118 S Blackstone,African American,Wrong way on one way road,No
N/A,2018-01-14T13:54:00Z,Warning,Male,Lane Violation,5900 S Ellis,Asian,Wrong way on one way road,No
N/A,2018-01-14T16:33:00Z,Warning,Female,speed,1400 E Midway Plaisance,African American,Driving too fast for conditions,No
N/A,2018-01-14T17:50:00Z,Warning,Male,Lane Violation,1362 E 59th,Caucasian,Wrong way on one way road,No
N/A,2018-01-14T22:28:00Z,Warning,Male,Traffic Sign/Signal,5700 S University,African American,Disobeyed traffic control device,No
N/A,2018-01-15T01:13:00Z,Warning,Male,Equipment,5500 S Drexel,Caucasian,Driving without headlights,No
One citation issued,2018-01-15T01:15:00Z,Citation,Female,Traffic Sign/Signal,5400 S Drexel,African American,Ran stop sign,No
N/A,2018-01-15T02:19:00Z,Warning,Male,Lane Violation,4818 S Cornell,African American,Improper lane change,No
N/A,2018-01-15T11:07:00Z,Warning,Male,moving violation,1506 E 53rd,African American,Using cell phone while driving,No
N/A,2018-01-15T15:52:00Z,Warning,Male,Lane Violation,5100 S Kenwood,African American,Improper U-Turn,No
N/A,2018-01-15T18:03:00Z,Warning,Male,Traffic Sign/Signal,Dorchester and Midway Plaisance,African American,Ran red light,No
N/A,2018-01-15T22:01:00Z,Warning,Male,Traffic Sign/Signal,Cottage Grove and Midway Plaisance,African American,Ran red light,No
N/A,2018-01-16T00:14:00Z,Warning,Male,Equipment,5701 Cottage Grove,Hispanic,No rear registration plate light,No
N/A,2018-01-16T13:06:00Z,Warning,Female,Lane Violation,5737 S University,African American,Wrong way on one way street,No
N/A,2018-01-16T20:01:00Z,Warning,Male,Traffic Sign/Signal,5700 Dorchester,African American,Ran stop sign,No
N/A,2018-01-17T11:49:00Z,Warning,Male,Traffic Sign/Signal,4800 S Drexel,African American,Disobeying traffic control device,No
N/A,2018-01-17T12:34:00Z,Warning,Male,Traffic Sign/Signal,1362  Hyde Park Blvd,African American,Ran stop sign,No
One citation issued,2018-01-17T22:05:00Z,Citation,Female,Traffic Sign/Signal,5400 S Woodlawn,African American,Ran stop sign,No
N/A,2018-01-18T11:49:00Z,Warning,Male,Traffic Sign/Signal,5900 S Dorchester,African American,Ran stop sign,No
N/A,2018-01-18T11:53:00Z,Warning,Male,Traffic Sign/Signal,900 E Midway Plaisance,African American,Ran stop sign,No
N/A,2018-01-18T13:56:00Z,Warning,Female,Lane Violation,5900 S Dorchester,African American,Wrong way on one way road,No
N/A,2018-01-18T15:36:00Z,Warning,Male,Traffic Sign/Signal,1332 E Midway Plaisance,Caucasian,Failure to yield to pedestrian in crosswalk,No
"Arrested on warrant, one citation issued",2018-01-18T23:14:00Z,Citation,Male,Lane Violation,5317 S Maryland,Caucasian,Wrong way on one way road,Yes
Two citations issued,2018-01-20T00:22:00Z,Citation,Male,Traffic Sign/Signal,5500 S. Cottage Grove,African American,Disobeyed Stop Sign,No
N/A,2018-01-20T09:44:00Z,Warning,Male,Traffic Sign/Signal,6300 S. Woodlawn,African American,Ran red light,No
N/A,2018-01-20T10:55:00Z,Warning,Male,Traffic Sign/Signal,5800 S. University,African American,Disobeyed Stop Sign,No
N/A,2018-01-20T14:03:00Z,Warning,Male,Traffic Sign/Signal,1120 E. 53rd Street,African American,Ran red light,No
N/A,2018-01-20T17:08:00Z,Warning,Female,Traffic Sign/Signal,"6100 S, Woodlawn",Asian,Ran red light,No
N/A,2018-01-20T19:52:00Z,Warning,Male,Traffic Sign/Signal,4800 S. Kenwood,African American,Disobeyed traffic control device,No
N/A,2018-01-20T20:07:00Z,Warning,Male,Traffic Sign/Signal,5700 S. University,African American,Disobeyed traffic control device,No
N/A,2018-01-20T20:28:00Z,Warning,Female,Traffic Sign/Signal,4700 S. Drexel,African American,Disobeyed traffic control device,No
N/A,2018-01-20T21:17:00Z,Warning,Female,Lane Violation,5500 S. Kimbark,African American,Failure to signal,No
N/A,2018-01-20T23:01:00Z,Warning,Female,Traffic Sign/Signal,4900 S. Kimbark,African American,Disobeyed traffic control device,No
Two citations issued,2018-01-21T23:45:00Z,Citation,Male,Traffic Sign/Signal,1000 E. Midway Plaisance,African American,Disobeyed Stop Sign,No
N/A,2018-01-22T09:02:00Z,Warning,Male,Traffic Sign/Signal,1400 E Midway Plaisance,Asian,Disobeyed traffic control device,No
N/A,2018-01-22T10:05:00Z,Warning,Female,Lane Violation,5200 S Lake Park,Caucasian,Improper U-Turn,No
Two citations issued,2018-01-22T20:45:00Z,Citation,Male,Traffic Sign/Signal,5300 S Dorchester,African American,Disobeyed traffic control device,No
N/A,2018-01-23T08:40:00Z,Warning,Male,Lane Violation,5900 S Ellis,Caucasian,Wrong way on one way road,No
N/A,2018-01-23T13:23:00Z,Warning,Male,Lane Violation,1006 E 54th,African American,Wrong way on one way road,No
N/A,2018-01-23T16:25:00Z,Warning,Female,Lane Violation,4100 S Ellis,African American,Wrong way on one way road,No
N/A,2018-01-23T17:27:00Z,Warning,Male,Traffic Sign/Signal,5500 S University,Hispanic,Failure to yield to pedestrian in crosswalk,No
N/A,2018-01-23T21:28:00Z,Warning,Male,Equipment,1056 E 55th,African American,No headlights when required,No
N/A,2018-01-23T22:21:00Z,Warning,Male,Traffic Sign/Signal,5100 S Dorchester,African American,Ran red light,No
N/A,2018-01-23T22:39:00Z,Warning,Male,license plate/registration,5500 S Dorchester,African American,Expired registration,No
N/A,2018-01-24T14:22:00Z,Warning,Male,Traffic Sign/Signal,5500 S Cottage Grove,Hispanic,Disobeyed traffic control device,No
N/A,2018-01-24T20:24:00Z,Warning,Male,Equipment,5300 Ingleside,African American,Driving without headlights,No
N/A,2018-01-25T00:53:00Z,Warning,Female,Traffic Sign/Signal,4700 Greenwood,African American,Disobeyed traffic control device,No
N/A,2018-01-25T01:20:00Z,Warning,Female,Equipment,5400 Woodlawn,African American,Driving without headlights,No
N/A,2018-01-25T20:19:00Z,Warning,Female,Traffic Sign/Signal,Midway Plaisance at Dorchester,African American,Ran red light,No
N/A,2018-01-25T21:23:00Z,Warning,Male,Lane Violation,5700 Maryland,NHPI or Indian,Improper turn,No
One citation issued,2018-01-26T01:35:00Z,Citation,Male,Equipment,5500 Cottage Grove,African American,No headlights when required,No
N/A,2018-01-26T15:17:00Z,Warning,Male,Traffic Sign/Signal,5100 S Drexel,African American,Ran stop sign,No
N/A,2018-01-26T16:57:00Z,Warning,Male,Traffic Sign/Signal,6100 S Kimbark,Caucasian,Disobeyed traffic control device,No
Two citations issued,2018-01-26T19:50:00Z,Citation,Female,Traffic Sign/Signal,5100 S Cornell,African American,Ran red light,No
Two citations issued,2018-01-26T23:08:00Z,Citation,Male,Equipment,5300 S Ingleside,African American,Missing tail light,No
N/A,2018-01-28T09:58:00Z,Warning,Female,Traffic Sign/Signal,5700 S Payne,Hispanic,Disobeyed traffic control device,No
N/A,2018-01-28T14:25:00Z,Warning,Male,Lane Violation,5500 S Cottage Grove,African American,Improper lane usage,No
N/A,2018-01-28T16:24:00Z,Warning,Female,Lane Violation,5700 S Cottage Grove,Caucasian,Improper lane usage,No
N/A,2018-01-28T20:00:00Z,Warning,Male,Lane Violation,5300 S Harper,African American,Illegal U-Turn,No
N/A,2018-01-29T08:16:00Z,Warning,Male,Traffic Sign/Signal,5213 S Woodlawn,African American,Ran red light,No
N/A,2018-01-29T09:24:00Z,Warning,Female,Lane Violation,1442 E 56th,African American,Wrong way on one way road,No
N/A,2018-01-29T10:39:00Z,Warning,Male,Traffic Sign/Signal,5300 S Greenwood,African American,Ran stop sign,No
N/A,2018-01-29T18:33:00Z,Warning,Male,Traffic Sign/Signal,5300 Greenwood,Caucasian,Ran stop sign,No
One citation issued,2018-01-29T20:44:00Z,Citation,Male,Traffic Sign/Signal,5900 Woodlawn,African American,Ran stop sign,No
N/A,2018-01-29T21:24:00Z,Warning,Female,Traffic Sign/Signal,5100 Woodlawn,African American,Disobeyed traffic control device,No
N/A,2018-01-29T22:37:00Z,Warning,Male,Equipment,5500 University,African American,Driving without headlights when required,No
N/A,2018-01-29T23:03:00Z,Warning,Male,Traffic Sign/Signal,5500 Woodlawn,African American,Ran red light,No
N/A,2018-01-30T21:06:00Z,Warning,Male,Traffic Sign/Signal,5600 Drexel,Caucasian,Disobeyed traffic control device,No
N/A,2018-01-30T22:24:00Z,Warning,Male,Traffic Sign/Signal,5600 Kenwood,Hispanic,Disobeyed traffic control device,No
N/A,2018-01-31T16:23:00Z,Warning,Male,Traffic Sign/Signal,5600 S Lake Park,African American,Ran stop sign,No
N/A,2018-01-31T21:35:00Z,Warning,Male,Traffic Sign/Signal,5300 S Ingleside,Caucasian,Disobeyed traffic control device,No
One citation issued,2018-02-18T05:13:00Z,Citation,Male,Traffic Sign/Signal,5300 S Dorchester,African American,Ran stop sign,No
N/A,2018-02-01T09:54:00Z,Warning,Female,Lane Violation,5500 S University,African American,Improper passing,No
N/A,2018-02-01T10:29:00Z,Warning,Male,Traffic Sign/Signal,5700 S Cottage Grove,African American,Disobeyed traffic control device,No
N/A,2018-02-01T16:12:00Z,Warning,Female,Traffic Sign/Signal,5600 S Dorchester,African American,Ran stop sign,No
N/A,2018-02-01T17:08:00Z,Warning,Male,Lane Violation,5000 S Lake Park,Caucasian,Improper lane usage,No
N/A,2018-02-01T22:09:00Z,Warning,Female,Lane Violation,5600 S University,Caucasian,Wrong way on one way road,No
N/A,2018-02-02T10:32:00Z,Warning,Female,Traffic Sign/Signal,5300 S Woodlawn,African American,Ran stop sign,No
N/A,2018-02-02T13:57:00Z,Warning,Male,Traffic Sign/Signal,6300 S Ellis,African American,Ran red light,No
N/A,2018-02-02T20:18:00Z,Warning,Male,Equipment,5700 S Kenwood,African American,Driving without headlights,No
N/A,2018-02-03T08:54:00Z,Warning,Female,Traffic Sign/Signal,1017 E 51st,African American,Ran red light,No
N/A,2018-02-03T09:27:00Z,Warning,Female,Traffic Sign/Signal,5500 S Lake Park,African American,Disobeyed traffic control device,No
Two citations issued,2018-02-03T10:38:00Z,Citation,Male,Traffic Sign/Signal,5326 S Woodlawn,African American,Ran stop sign,Yes
N/A,2018-02-03T11:45:00Z,Warning,Female,Traffic Sign/Signal,1326 E 63rd,African American,Ran red light,No
N/A,2018-02-03T13:54:00Z,Warning,Male,Traffic Sign/Signal,5300 S University,Hispanic,Ran red light,No
N/A,2018-02-03T17:56:00Z,Warning,Female,Traffic Sign/Signal,5100 Hyde Park Blvd,African American,Ran red light,No
N/A,2018-02-04T11:36:00Z,Warning,Female,Traffic Sign/Signal,5300 S Ellis,African American,Ran stop sign,No
N/A,2018-02-04T17:00:00Z,Warning,Female,Traffic Sign/Signal,5300 S Harper,Asian,Ran stop sign,No
N/A,2018-02-05T11:12:00Z,Warning,Female,Lane Violation,5300 S University,Caucasian,Improper lane usage,No
N/A,2018-02-05T14:30:00Z,Warning,Male,Lane Violation,5500 S Ingleside,Caucasian,Improper lane usage,No
Two citations issued,2018-02-06T06:15:00Z,Citation,Male,Traffic Sign/Signal,1219 E 53rd,African American,Disobeying traffic control device,No
One citation issued,2018-02-06T09:07:00Z,Citation,Female,Lane Violation,6300 S Cottage Grove,African American,Improper passing,No
N/A,2018-02-06T10:31:00Z,Warning,Female,Traffic Sign/Signal,5900 S Ellis,Asian,Ran stop sign,No
N/A,2018-02-06T10:59:00Z,Warning,Male,Traffic Sign/Signal,5200 Payne Drive,Hispanic,Ran stop sign,No
N/A,2018-02-06T18:50:00Z,Warning,Male,Traffic Sign/Signal,5700 S Woodlawn,Caucasian,Disobeyed traffic control device,No
One citation issued,2018-02-06T23:54:00Z,Citation,Female,Traffic Sign/Signal,5300 S Greenwood,Caucasian,Ran stop sign,No
N/A,2018-02-07T20:18:00Z,Warning,Female,Traffic Sign/Signal,1010 E 63rd,African American,Disobeyed traffic control device,No
N/A,2018-02-08T02:01:00Z,Warning,Female,Traffic Sign/Signal,5300 Cornell,African American,Ran stop sign,No
N/A,2018-02-08T11:36:00Z,Warning,Male,moving violation,5035 S Lake Shore Dr.,Caucasian,Using cell phone while driving,No
N/A,2018-02-08T13:59:00Z,Warning,Male,Lane Violation,Midway Plaisance and Cornell,NHPI or Indian,Wrong way on one way road,No
N/A,2018-02-08T23:56:00Z,Warning,Female,Traffic Sign/Signal,5500 S Dorchester,Asian,Disobeyed no turn on red sign,No
N/A,2018-02-09T18:04:00Z,Warning,Male,Traffic Sign/Signal,5100 S Kenwood,Caucasian,Ran red light,No
N/A,2018-02-10T10:34:00Z,Warning,Female,Traffic Sign/Signal,5500 S Cottage Grove,African American,Disobeyed traffic control device,No
N/A,2018-02-11T10:58:00Z,Warning,Male,Traffic Sign/Signal,5500 S Woodlawn,Caucasian,Failure to yield to pedestrian in crosswalk,No
One citation issued,2018-02-12T11:52:00Z,Citation,Male,Lane Violation,5737 S University,Caucasian,Wrong way on one way road,No
N/A,2018-02-12T11:56:00Z,Warning,Male,Traffic Sign/Signal,5000 S Cornell,African American,Ran stop sign,No
N/A,2018-02-12T12:40:00Z,Warning,Male,Traffic Sign/Signal,1116 E 59th,African American,Ran stop sign,No
N/A,2018-02-12T13:00:00Z,Warning,Male,Traffic Sign/Signal,5300 S Berkeley,African American,Ran stop sign,No
N/A,2018-02-12T14:56:00Z,Warning,Female,moving violation,1709 E 53rd,Caucasian,Using cell phone while driving,No
N/A,2018-02-12T15:11:00Z,Warning,Female,Traffic Sign/Signal,5000 S Lake Park,Hispanic,Disobeyed traffic control device,No
N/A,2018-02-13T07:37:00Z,Warning,Female,Traffic Sign/Signal,5500 S Drexel,African American,Ran red light,No
N/A,2018-02-13T14:08:00Z,Warning,Female,Traffic Sign/Signal,4045 S Lake Park,African American,Ran stop sign,No
N/A,2018-02-13T14:45:00Z,Warning,Female,Traffic Sign/Signal,4001 S Lake Park,African American,Ran stop sign,No
N/A,2018-02-13T15:05:00Z,Warning,Female,Traffic Sign/Signal,4071 S Lake Park,African American,Ran stop sign,No
N/A,2018-02-13T16:11:00Z,Warning,Male,license plate/registration,5500 S Hyde Park,African American,Expired registration,No
N/A,2018-02-13T22:19:00Z,Warning,Male,Lane Violation,5400 S Ingleside,African American,Improper lane usage,No
N/A,2018-02-14T13:28:00Z,Warning,Male,Lane Violation,5730 S Stony Island,African American,Improper passing,No
N/A,2018-02-14T14:25:00Z,Warning,Male,Traffic Sign/Signal,5500 S Kimbark,African American,Failure to yield to pedestrian in crosswalk,No
N/A,2018-02-14T15:55:00Z,Warning,Male,Lane Violation,6300 S Cottage Grove,African American,Improper left turn,No
N/A,2018-02-14T16:45:00Z,Warning,Male,Equipment,5100 S Shore Dr,African American,Excessive muffler noise,No
N/A,2018-02-14T19:44:00Z,Warning,Male,Lane Violation,4800 S Drexel,African American,Right turn in front of CTA bus,No
N/A,2018-02-15T06:33:00Z,Warning,Male,Traffic Sign/Signal,5900 S Maryland,Caucasian,Ran stop sign,No
N/A,2018-02-15T12:08:00Z,Warning,Female,Traffic Sign/Signal,5400 S Lake Park,Caucasian,Ran stop sign,No
N/A,2018-02-15T22:19:00Z,Warning,Male,Equipment,1300 E 51st,African American,Missing tail light,No
N/A,2018-02-16T09:23:00Z,Warning,Male,Traffic Sign/Signal,1017 E. 55th Street,Hispanic,Failure to yield to pedestrian in crosswalk,No
Two citations issued,2018-02-16T12:03:00Z,Citation,Female,Traffic Sign/Signal,5200 S. Lake Park,Caucasian,Disobeyed Stop Sign,No
N/A,2018-02-16T12:47:00Z,Warning,Male,Lane Violation,5760 S. Kenwood,Hispanic,Wrong way on one way street,No
N/A,2018-02-16T13:35:00Z,Warning,Male,Traffic Sign/Signal,5600 S. Woodlawn,Caucasian,Failure to yield to pedestrian in crosswalk,No
N/A,2018-02-16T17:03:00Z,Warning,Female,Traffic Sign/Signal,4700 S. Drexel,African American,Disobeyed Stop Sign,No
N/A,2018-02-16T17:21:00Z,Warning,Female,Traffic Sign/Signal,Midway Plaisance/Woodlawn,African American,Disobeyed Stop Sign,No
N/A,2018-02-17T12:08:00Z,Warning,Male,license plate/registration,1125 E. 55th Street,African American,Invalid registration,No
N/A,2018-02-17T16:16:00Z,Warning,Female,Lane Violation,5726 S. University,Asian,Wrong way on one way street,No
N/A,2018-02-17T16:24:00Z,Warning,Female,Lane Violation,Midway Plaisance/Ellis,Caucasian,Wrong way on one way street,No
N/A,2018-02-17T20:27:00Z,Warning,Male,Lane Violation,1417 E. 55th Street,Asian,Improper U-Turn,No
One citation issued,2018-02-18T08:55:00Z,Citation,Female,Traffic Sign/Signal,1215 E. 53rd Street,African American,Disobeyed Stop Sign,No
Two citations issued,2018-02-18T08:59:00Z,Citation,Female,Traffic Sign/Signal,6200 S. Stony Island,African American,Disobeyed traffic control device,No
N/A,2018-02-18T12:02:00Z,Warning,Female,Traffic Sign/Signal,5300 S. Woodlawn,African American,Disobeyed Stop Sign,No
N/A,2018-02-18T14:52:00Z,Warning,Female,Traffic Sign/Signal,Midway Plaisance/Stony Island,African American,Disobeyed traffic control device,No
N/A,2018-02-18T16:23:00Z,Warning,Female,Traffic Sign/Signal,5400 S. University,African American,Disobeyed Stop Sign,Yes
N/A,2018-02-18T23:42:00Z,Warning,Female,Traffic Sign/Signal,5100 S. Dorchester,Asian,Disobeyed Stop Sign,No
N/A,2018-02-19T01:05:00Z,Warning,Female,license plate/registration,5600 S. Stony Island,African American,No rear license plate,No
N/A,2018-02-19T10:00:00Z,Warning,Female,Traffic Sign/Signal,5100 S Woodlawn,African American,Ran stop sign,No
N/A,2018-02-19T14:07:00Z,Warning,Male,Traffic Sign/Signal,5300 S University,African American,Disobeyed traffic control device,No
N/A,2018-02-19T14:09:00Z,Warning,Female,Lane Violation,6328 S Cottage Grove,Hispanic,Improper turn,No
N/A,2018-02-19T20:10:00Z,Warning,Male,Traffic Sign/Signal,5527 S Cornell,African American,Ran stop sign,No
N/A,2018-02-19T20:55:00Z,Warning,Female,Traffic Sign/Signal,5200 S Woodlawn,African American,Ran stop sign,No
N/A,2018-02-20T08:39:00Z,Warning,Female,Traffic Sign/Signal,6000 S Woodlawn,African American,Ran stop sign,No
N/A,2018-02-20T12:20:00Z,Warning,Female,Traffic Sign/Signal,5500 S Lake Park,African American,Ran stop sign,No
N/A,2018-02-20T16:37:00Z,Warning,Female,Lane Violation,6000 S Drexel,Caucasian,Improper lane usage,No
N/A,2018-02-20T21:05:00Z,Warning,Male,Traffic Sign/Signal,5255 S University,Asian,Ran red light,No
N/A,2018-02-21T00:59:00Z,Warning,Male,Lane Violation,6000 S Ellis,NHPI or Indian,Wrong way on one way road,No
N/A,2018-02-21T16:25:00Z,Warning,Male,Lane Violation,5757 S University,Caucasian,Wrong way on one way road,No
N/A,2018-02-21T19:49:00Z,Warning,Male,Lane Violation,5100 Kimbark,Hispanic,Wrong way on one way road,No
N/A,2018-02-22T01:36:00Z,Warning,Female,Traffic Sign/Signal,5700 Drexel,African American,Ran stop sign,No
N/A,2018-02-22T11:51:00Z,Warning,Male,Traffic Sign/Signal,6200 S Ellis,African American,Ran stop sign,No
