,Citations/Violations,Date,Disposition,Gender,IDOT Classification,Location,Race,Reason for Stop,Search
827,N/A,8/7/2019 11:31 AM,Verbal Warning,Female,Traffic sign/signal,5500 S Shore Drive,African American,disobey stop sign,No
828,N/A,8/7/2019 9:29 PM,Verbal Warning,Male,Traffic sign/signal,4900 Greenwood,African American,Failed to stop at sign,No
829,N/A,8/8/2019 4:52 PM,Verbal Warning,Male,Lane Violation,5600 S Dorchester,African American,improper passing,No
830,0,8/8/2019 8:15 PM,Verbal Warning,Male,Lane Violation,5300 Kimbark,Caucasian,Wrong way on a one way,No
831,0,8/8/2019 8:26 PM,Verbal Warning,Female,Lane Violation,5200 Blackstone,Caucasian,Wrong way on a one way,No
832,0,8/8/2019 11:00 PM,Verbal Warning,Female,Traffic Sign/Signal,1642 E 56th,African American,Failed to stop at sign,No
833,0,8/8/2019 11:35 PM,Verbal Warning,Female,Equipment,5500 Drexel,African American,No headlights when required,No
834,0,8/9/2019 12:04 AM,Verbal Warning,Female,Lane Violation,5900 Dorchester,African American,Wrong way on a one way,No
835,0,8/9/2019 1:03 AM,Verbal Warning,Male,Traffic Sign/Signal,5600 Lake Park,African American,Failed to stop at sign,No
836,1,8/9/2019 1:15 AM,Citation Issued,Female,Traffic Sign/Signal,5500 Lake Park,African American,Failed to stop at sign,No
837,N/A,8/9/2019 11:40 AM,Verbal Warning,Male,Traffic sign/signal,1226 E. 53rd Street,African American,Disobeyed traffic control device,No
838,Two Citation Issued,8/9/2019 1:32 PM,Citation Issued,Male,Lane Violation,5134 S. Ingleside,African American,Improper lane usage,No
839,One Citation Issued,8/9/2019 4:34 PM,Citation Issued,Female,Traffic sign/signal,6100 S. University,African American,Disobeyed Stop Sign,No
840,N/A,8/9/2019 5:25 PM,Verbal Warning,Male,Lane Violation,1226 E. 53rd Street,Hispanic,Improper lane usage,No
841,N/A,8/9/2019 9:00 PM,Verbal Warning,Male,Traffic sign/signal,5600 S. Stony Island,African American,Improper  turn,No
842,N/A,8/9/2019 9:34 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Woodlawn,Caucasian,Disobeyed Stop Sign,No
843,N/A,8/9/2019 9:55 PM,Verbal Warning,Male,Equipment,5900 S. Harper,African American,No headlights when required,YES
844,N/A,8/9/2019 11:19 PM,Verbal Warning,Female,Equipment,Ellis & W/B Midway Plaisance,African American,No headlights when required,No
845,Two Citation Issued,8/10/2019 10:59 AM,Citation Issued,Male,Traffic sign/signal,5500 S. Woodlawn,African American,Disobeyed Stop Sign,No
846,One Citation Issued,8/10/2019 9:31 PM,Citation Issued,Female,Traffic sign/signal,5700 S. Woodlawn,African American,Red Light Violation,No
847,N/A,8/10/2019 10:05 PM,Verbal Warning,Male,Equipment,5500 S. Drexel,Hispanic,Missing Tail Light,No
848,N/A,8/10/2019 11:31 PM,Verbal Warning,Female,License Plate/registration,Stony Island & Midway Plaisance,Caucasian,Expired Plate/Registration,No
849,N/A,8/11/2019 2:19 PM,Verbal Warning,Male,Equipment,6220 S. Cottage Grove,African American,Failure to Signal,YES
850,N/A,8/11/2019 2:58 PM,Verbal Warning,Male,Lane Violation,5900 S. University,Caucasian,Wrong way on one way street,No
851,N/A,8/11/2019 8:13 PM,Verbal Warning,Male,Lane Violation,5600 S. Maryland,African American,Wrong way on one way street,No
852,N/A,8/11/2019 8:25 PM,Verbal Warning,Male,Equipment,5500 S. Lake Park,African American,Inoperable Headlight,YES
853,N/A,8/11/2019 9:28 PM,Verbal Warning,Female,Equipment,5500 S. Lake Park,African American,No headlights when required,No
854,N/A,8/11/2019 9:37 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. University,African American,Red Light Violation,No
855,N/A,8/11/2019 10:03 PM,Verbal Warning,Female,Lane Violation,5500 S. Lake Park,African American,Improper Passing,No
856,N/A,8/11/2019 10:38 PM,Verbal Warning,Male,Traffic sign/signal,6300 S. Drexel,African American,Red Light Violation,No
857,N/A,8/11/2019 11:59 PM,Verbal Warning,Male,Traffic sign/signal,6300 S. Drexel,African American,Red Light Violation,No
858,One Citation Issued,8/11/2019 11:40 PM,Citation Issued,Male,Lane Violation,5700 S. Everett,African American,No Turn Signal,YES
859,N/A,8/12/2019 9:37 AM,Verbal Warning,Female,Seatbelt,1441 E.53rd Street,Caucasian,No Seatbelt,No
860,Two Citation Issued,8/12/2019 9:52 AM,Citation Issued,Male,Moving Violation - Other,5300 S. Dorchester,African American,Cell phone violation,No
861,One Citation Issued,8/12/2019 11:58 AM,Citation Issued,Female,Moving Violation - Other,5300 S. Greenwood,African American,Cell phone violation,No
862,N/A,8/12/2019 1:39 PM,Verbal Warning,Male,Lane Violation,5311 S. University,Caucasian,Wrong way on one way street,No
863,N/A,8/12/2019 6:24 PM,Verbal Warning,Male,Traffic sign/signal,5426 S. Woodlawn,African American,Disobeyed Stop Sign,No
864,N/A,8/12/2019 7:12 PM,Verbal Warning,Male,Traffic sign/signal,1375 Midway Plaisance,Hispanic,Disobeyed Stop Sign,No
865,N/A,8/12/2019 9:03 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Kimbark,Caucasian,Disobeyed Stop Sign,No
866,Three Citation Issued,8/12/2019 9:28 PM,Citation Issued,Female,Traffic sign/signal,4810 S. Ellis,African American,Disobeyed Stop Sign,YES
867,N/A,8/13/2019 12:46 PM,Verbal Warning,Female,Traffic sign/signal,1410 E. 56th Street,Caucasian,Disobeyed Stop Sign,No
868,N/A,8/13/2019 7:49 PM,Verbal Warning,Male,Traffic sign/signal,4900 S. Ellis,African American,Disobeyed Stop Sign,No
869,N/A,8/13/2019 7:57 PM,Verbal Warning,Male,Traffic sign/signal,6000 S. Woodlawn,African American,Disobeyed Stop Sign,No
870,N/A,8/13/2019 8:04 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Ellis,Caucasian,Disobeyed Stop Sign,No
871,N/A,8/13/2019 8:18 PM,Verbal Warning,Male,Traffic sign/signal,4800 S. Greenwood,Caucasian,Disobeyed Stop Sign,No
872,N/A,8/13/2019 9:17 PM,Verbal Warning,Male,Lane Violation,6000 S. Stony Island,African American,Improper lane usage,No
873,N/A,8/13/2019 9:30 PM,Verbal Warning,Male,Equipment,5300 S. Dorchester,African American,No headlights when required,No
874,One Citation Issued,8/13/2019 10:44 PM,Citation Issued,Male,Traffic sign/signal,6000 S. Stony Island,African American,Disobeyed Stop Sign,No
875,N/A,8/14/2019 5:06 AM,Verbal Warning,Male,Lane Violation,Midway Plaisance & Cornell,African American,Improper lane usage,No
876,N/A,8/14/2019 11:55 AM,Verbal Warning,Male,Traffic sign/signal,5345 S. Harper,Asian,Disobeyed Stop Sign,No
877,One Citation Issued,8/14/2019 2:02 PM,Citation Issued,Male,Traffic sign/signal,5357 E. 53rd Street,Asian,Improper  turn,No
878,N/A,8/14/2019 2:14 PM,Verbal Warning,Male,Traffic sign/signal,1517 E. 53rd Street,African American,Improper  turn,No
879,N/A,8/14/2019 3:00 PM,Verbal Warning,Male,Traffic sign/signal,1350 E. 55th Street,African American,Disobeyed Stop Sign,No
880,N/A,8/14/2019 5:02 PM,Verbal Warning,Male,Traffic sign/signal,5700 S. University,Hispanic,Disobeyed Stop Sign,No
881,N/A,8/14/2019 9:01 PM,Verbal Warning,Male,Equipment,5700 S. Stony Island,African American,Inoperable Headlight,No
882,N/A,8/14/2019 9:47 PM,Verbal Warning,Female,Equipment,800 E. 53rd Street,African American,No headlights when required,No
883,N/A,8/14/2019 10:54 PM,Verbal Warning,Female,Traffic sign/signal,5900 S. Ellis,African American,Disobeyed Stop Sign,No
884,N/A,8/15/2019 2:13 PM,Verbal Warning,Female,Traffic sign/signal,1354 E. 55th Place,African American,Disobeyed Stop Sign,No
885,N/A,8/15/2019 5:19 PM,Verbal Warning,Male,Seatbelt,5400 S.Woodlawn,African American,No Seatbelt,No
886,N/A,8/15/2019 7:32 PM,Verbal Warning,Male,Equipment,6000 S. Dorchester,African American,Failure to Signal,No
887,0,8/16/2019 7:39 AM,Verbal Warning,Male,Moving Violation  � Other,5325 S DORCHESTER,Caucasian,STOP SIGN,No
888,0,8/16/2019 4:26 PM,Verbal Warning,Male,Moving Violation  � Other,5699 S LAKE PARK,African American,STOP SIGN,No
889,0,8/16/2019 4:28 PM,Verbal Warning,Male,Moving Violation  � Other,5900 S WOODLAWN,Caucasian,UTILIZING  ELECTRONIC DEVICE,No
890,0,8/16/2019 8:07 PM,Verbal Warning,Male,Traffic Sign/Signal,5000 S Ellis,African American,Failed to stop at sign,No
891,2,8/16/2019 9:11 PM,Citation Issued,Female,Equipment,5300 S Kimbark,African American,Driving without headlights,No
892,0,8/16/2019 10:39 PM,Verbal Warning,Male,Traffic Sign/Signal,4800 S Greenwood,Caucasian,Failed to stop at sign,No
893,0,8/16/2019 10:49 PM,Verbal Warning,Male,Traffic Sign/Signal,6132 S Ellis,African American,Failed to stop at sign,No
894,0,8/18/2019 9:42 PM,Verbal Warning,Female,Lane Violation,1628 E 55th,African American,Illegal U-Turn,No
895,0,8/18/2019 11:24 PM,Verbal Warning,Male,Traffic Sign/Signal,4800 Ellis,Asian,Failed to stop at sign,No
896,Two Citation Issued,8/19/2019 10:47 AM,Citation Issued,Male,Traffic sign/signal,5500 S. Woodlawn,African American,Disobeyed Stop Sign,No
897,N/A,8/19/2019 3:57 PM,Verbal Warning,Male,Traffic sign/signal,5900 S. Stony Island,African American,Disobeyed Stop Sign,No
898,N/A,8/19/2019 8:11 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Lake Park,African American,Red Light Violation,No
899,N/A,8/19/2019 8:31 PM,Verbal Warning,Male,Traffic sign/signal,6000 S. Woodlawn,African American,Red Light Violation,No
900,N/A,8/19/2019 8:37 PM,Verbal Warning,Male,Traffic sign/signal,5800 S. Woodlawn,African American,Disobeyed Stop Sign,No
901,N/A,8/19/2019 8:48 PM,Verbal Warning,Male,Equipment,5500 S. Greenwood,African American,No headlights when required,No
902,N/A,8/19/2019 9:10 PM,Verbal Warning,Female,Equipment,5300 S. Greenwood,African American,Failure to Signal,No
903,N/A,8/19/2019 11:12 PM,Verbal Warning,Male,Equipment,5252 S. Hyde Park,African American,No headlights when required,No
904,N/A,8/20/2019 4:09 PM,Verbal Warning,Male,Traffic Sign/Signal,1001 E 59th Street,Asian,Improper lane usage,No
905,N/A,8/20/2019 6:36 PM,Verbal Warning,Male,Seatbelt,5721 S Maryland,African American,Seat belt violation,Yes
906,N/A,8/20/2019 8:02 PM,verbal Warning,Male,Lane Violation,6300 S Kenwood,African American,Wrong way on one way,No
907,N/A,8/20/2019 10:52 PM,Verbal Warning,Male,Traffic Sign/Signal,4937 S Woodlawn,African American,Stop Sign Violation,No
908,N/A,8/21/2019 6:42 PM,Verbal Warning,Male,Lane Violation,5500 S. Kimbark,African American,Improper turn signal,No
909,N/A,8/21/2019 11:28 PM,Verbal Warning,Male,Lane Violation,1221 E. 57th Street,African American,Wrong way on one way street,No
910,N/A,8/22/2019 9:11 AM,Verbal Warning,Female,Traffic sign/signal,5300 S. University,African American,Disobeyed Stop Sign,No
911,N/A,8/22/2019 9:16 AM,Verbal Warning,Female,Moving Violation - Other,6200 S. Woodlawn,African American,Improper  turn,No
912,Two Citation Issued,8/22/2019 11:59 AM,Citation Issued,Female,Traffic sign/signal,6100 S. Drexel,African American,Disobeyed Stop Sign,No
913,N/A,8/22/2019 4:40 PM,Verbal Warning,Male,Traffic sign/signal,6100 S. Cottage Grove,African American,Disobeyed Stop Sign,No
914,N/A,8/22/2019 5:11 PM,Verbal Warning,Male,Seatbelt,6137 S. Woodlawn,Caucasian,No Seatbelt,No
915,N/A,8/22/2019 8:00 PM,verbal Warning,Female,Lane Violation,4900 S. Kimbark,African American,Improper overtake of a lane,No
916,N/A,8/22/2019 9:44 PM,Verbal Warning,Female,Traffic sign/signal,5200 S. Woodlawn,African American,Disobeyed traffic control device,No
917,N/A,8/22/2019 10:16 PM,verbal Warning,Female,Equipment,5200 S. Cottage Grove,African American,Taillight not functioning,No
918,N/A,8/23/2019 2:11 AM,Verbal Warning,Female,Traffic sign/signal,6100 S. Ellis,African American,Disobeyed traffic control device,No
919,N/A,8/23/2019 1:30 PM,Verbal Warning,Male,Traffic sign/signal,1226 E. 53rd Street,African American,Red Light Violation,No
920,N/A,8/23/2019 1:53 PM,Verbal Warning,Male,Traffic sign/signal,1457 E. 55th Street,Caucasian,Disobeyed Stop Sign,No
921,N/A,8/23/2019 2:20 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Drexel,African American,Failure to yield to pedestrian in crosswalk,No
922,N/A,8/23/2019 3:31 PM,verbal Warning,Female,Lane Violation,5500 S. Drexel,African American,Improper overtake of a lane,No
923,Two Citation Issued,8/23/2019 5:39 PM,Citation Issued,Male,Traffic sign/signal,1100 E. 55th Street,Caucasian,Disobeyed Stop Sign,No
924,N/A,8/23/2019 8:43 PM,verbal Warning,Female,Lane Violation,5500 S. Ingleside,African American,Improper overtake of a lane,No
925,N/A,8/24/2019 4:18 AM,Verbal Warning,Male,Lane Violation,1200 & Midway Plaisance,African American,Wrong way on one way street,No
926,N/A,8/24/2019 9:56 AM,Verbal Warning,Male,Traffic sign/signal,5801 S. Woodlawn,Asian,Disobeyed traffic control device,No
927,N/A,8/24/2019 12:43 PM,Verbal Warning,Female,Lane Violation,E. Midway Plaisance & Dorchester,African American,Wrong way on one way street,No
928,N/A,8/24/2019 12:47 PM,Verbal Warning,Female,Lane Violation,E. Midway Plaisance & Blackstone,African American,Wrong way on one way street,No
929,N/A,8/24/2019 2:13 PM,Verbal Warning,Male,Lane Violation,5100 S. University,Caucasian,Improper turn signal,No
930,N/A,8/24/2019 3:29 PM,Verbal Warning,Male,Lane Violation,1401 E. Midway Plaisance,African American,Wrong way on one way street,No
931,N/A,8/24/2019 4:48 PM,Verbal Warning,Female,Lane Violation,5700 S. Everett Ave.,Hispanic,Improper lane usage,No
932,N/A,8/24/2019 6:01 PM,Verbal Warning,Male,Lane Violation,5518 S. Kenwood,African American,No turn signal,No
933,N/A,8/24/2019 10:48 PM,Verbal Warning,Male,Lane Violation,5700 S. Blackstone,African American,Wrong way on one way street,No
934,One Citation Issued,8/24/2019 11:32 PM,Citation Issued,Male,Traffic sign/signal,5300 S. Cornell,African American,Red Light Violation,YES
935,N/A,8/25/2019 12:52 AM,Verbal Warning,Male,Lane Violation,5630 S. Ellis,African American,Improper lane usage,YES
936,Two Citation Issued,8/25/2019 8:17 PM,Citation Issued,Male,Traffic sign/signal,5600 S. Cornell,African American,Disobeyed Stop Sign,YES
937,N/A,8/25/2019 8:46 PM,Verbal Warning,Female,Equipment,5200 S. Lake Park,African American,No headlights when required,No
938,N/A,8/25/2019 9:19 PM,Verbal Warning,Female,Traffic sign/signal,5600 S. Cottage Grove,African American,Red Light Violation,No
939,N/A,8/25/2019 9:47 PM,Verbal Warning,Male,Lane Violation,1030 E. 56th Street,Hispanic,Wrong way on one way street,No
940,N/A,8/25/2019 9:59 PM,Verbal Warning,Female,Lane Violation,6100 S. Cottage Grove,African American,Improper Turn,No
941,N/A,8/25/2019 10:48 PM,Verbal Warning,Male,Traffic sign/signal,5700 S. Dorchester,African American,Disobeyed Stop Sign,No
942,N/A,8/25/2019 11:14 PM,Verbal Warning,Male,Lane Violation,5300 S. Blackstone,African American,No turn signal,No
943,N/A,8/26/2019 2:19 AM,Verbal Warning,Male,Lane Violation,5500 S. Lake Park,African American,No turn signal,No
944,N/A,8/26/2019 4:36 AM,Verbal Warning,Male,Lane Violation,5500 S. Kenwood,African American,Improper Turn,YES
945,N/A,8/26/2019 10:01 PM,Verbal Warning,Male,Traffic sign/signal,4900 S. Ellis,African American,Disobeyed Stop Sign,No
946,N/A,8/27/2019 1:03 PM,Verbal Warning,Female,Traffic sign/signal,5400 S. Blackstone,Caucasian,Disobeyed Stop Sign,No
947,N/A,8/27/2019 1:10 PM,Verbal Warning,Male,Moving Violation - Other,1439 E. 53rd Street,Caucasian,Improper U Turn,No
948,N/A,8/27/2019 2:10 PM,Verbal Warning,female,Moving Violation - Other,1346 E. 53rd Street,African American,Cell phone violation,No
949,N/A,8/27/2019 3:54 PM,Verbal Warning,Female,Traffic sign/signal,5600 S. Harper,African American,Disobeyed Stop Sign,No
950,Two Citation Issued,8/27/2019 7:46 PM,Citation Issued,Female,Traffic sign/signal,4800 S. Ellis,African American,Disobeyed Stop Sign,No
951,N/A,8/27/2019 10:33 PM,Verbal Warning,Male,Lane Violation,5000 S. Cornell,African American,No turn signal,No
952,N/A,8/27/2019 10:43 PM,Verbal Warning,Female,Traffic sign/signal,5000 S. Ellis,African American,Disobeyed Stop Sign,No
953,N/A,8/27/2019 10:54 PM,Verbal Warning,Female,Lane Violation,4700 S. Woodlawn,African American,Improper lane usage,No
954,N/A,8/27/2019 11:25 PM,Verbal Warning,Male,Equipment,5100 S. Lake Park,African American,One Headlight,No
955,N/A,8/28/2019 12:17 PM,Verbal Warning,Male,Moving Violation - Other,1354 E. 55th Street,African American,Electronic Communication Device,No
956,N/A,8/28/2019 3:45 PM,Verbal Warning,Female,Lane Violation,5500 S. Payne,African American,Improper lane usage,No
957,N/A,8/28/2019 4:38 PM,Verbal Warning,Male,Lane Violation,5321 S. Lake Park,African American,No turn signal,No
958,N/A,8/28/2019 5:38 PM,Verbal Warning,Female,Traffic sign/signal,5200 S. Cottage Grove,Caucasian,Disobeyed Stop Sign,No
959,N/A,8/28/2019 8:15 PM,Verbal Warning,Male,Lane Violation,6000 S. Woodlawn,African American,Improper lane usage,No
960,N/A,8/28/2019 8:26 PM,Verbal Warning,Male,Lane Violation,5400 S. Blackstone,African American,No turn signal,No
961,One Citation Issued,8/28/2019 8:52 PM,Citation Issued,Male,Traffic sign/signal,5100 S. Kenwood,African American,Disobeyed Stop Sign,No
962,N/A,8/28/2019 9:15 PM,Verbal Warning,Female,Lane Violation,w/b Midway Plaisance & Cottage Grove,African American,Red Light Violation,YES
963,Two Citation Issued,8/28/2019 9:21 PM,Citation Issued,Male,Lane Violation,5300 S. Dorchester,African American,Wrong way on one way street,No
964,N/A,8/28/2019 10:50 PM,Verbal Warning,Female,Equipment,5600 S. Drexel,African American,No headlights when required,No
965,N/A,8/28/2019 11:20 PM,Verbal Warning,Male,Traffic sign/signal,5800 S. Woodlawn,African American,Disobeyed Stop Sign,No
966,N/A,8/28/2019 11:57 PM,Verbal Warning,Male,Lane Violation,5500 S. Lake Park,African American,No turn signal,No
967,N/A,8/29/2019 10:29 AM,Verbal Warning,Male,Traffic sign/signal,5300 S. Dorchester,African American,Disobeyed Stop Sign,No
968,N/A,8/29/2019 9:17 PM,Verbal Warning,Male,Equipment,5500 S. Lake Park,African American,No headlights when required,No
969,N/A,8/29/2019 9:57 PM,Verbal Warning,Male,Equipment,6000 S. Woodlawn,Caucasian,No headlights when required,No
970,N/A,8/29/2019 10:32 PM,Verbal Warning,Male,Traffic sign/signal,5700 S. Cornell,African American,Disobeyed Stop Sign,YES
971,N/A,8/29/2019 11:43 PM,Verbal Warning,Male,Lane Violation,6300 S. Drexel,African American,Improper Passing,No
972,N/A,8/30/2019 12:32 AM,Verbal Warning,Female,Lane Violation,5500 S. Harper,African American,Improper turn,No
973,N/A,8/30/2019 11:15 AM,Verbal Warning,Female,Lane Violation,5445 S. University,Caucasian,No turn signal,No
974,N/A,8/30/2019 1:06 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. Kenwood,Caucasian,Disobeyed Stop Sign,No
975,N/A,8/31/2019 10:06 AM,Verbal Warning,Male,Moving Violation - Other,1330 E. 53rd Street,African American,Improper U Turn,No
976,N/A,8/31/2019 8:18 PM,Verbal Warning,Female,Traffic sign/signal,4900 S. Dorchester,African American,Disobeyed Stop Sign,No
977,N/A,8/31/2019 8:55 PM,Verbal Warning,Female,Traffic sign/signal,4700 S. Ellis,African American,Disobeyed Stop Sign,No
978,N/A,8/31/2019 10:05 PM,Verbal Warning,Female,Traffic sign/signal,4900 S. Greenwood,Hispanic,Disobeyed Stop Sign,No
979,N/A,9/1/2019 11:56 AM,Verbal Warning,Female,Traffic sign/signal,1364 E. 53rd Street,African American,Disobeyed Stop Sign,No
980,Two Citation Issued,9/1/2019 5:50 PM,Citation Issued,Female,Traffic sign/signal,6000 S. Cottage Grove,African American,Disobeyed Stop Sign,No
981,One Citation Issued,9/1/2019 11:00 PM,Citation Issued,Female,moving Violation - Other,5300 S. Cornell,African American,Cell phone violation,No
982,N/A,9/1/2019 11:36 PM,Verbal Warning,Male,Traffic sign/signal,5100 S. Cornell,African American,Disobeyed Stop Sign,No
983,N/A,9/2/2019 1:49 PM,Verbal Warning,Female,Traffic sign/signal,5204 S. Woodlawn,African American,Disobeyed traffic control device,No
984,N/A,9/2/2019 2:52 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. University,African American,Disobeyed traffic control device,No
985,N/A,9/2/2019 3:55 PM,Verbal Warning,Male,Traffic sign/signal,1380 E. Madison Park,African American,Disobeyed Stop Sign,No
986,N/A,9/2/2019 8:16 PM,Verbal Warning,Male,License Plate/Registration,5500 S. Harper,African American,Expired License Plate/registration,No
987,N/A,9/2/2019 9:35 PM,Verbal Warning,Female,Lane Violation,5700 S. Blackstone,African American,No turn signal,No
988,N/A,9/2/2019 10:22 PM,Verbal Warning,Male,Lane Violation,5600 S. Lake Park,African American,No turn signal,No
989,N/A,9/2/2019 11:21 PM,Verbal Warning,Male,Lane Violation,5600 S. Stony Island,Hispanic,No turn signal,No
990,Three Citations Issued,9/3/2019 12:51 AM,Citation Issued,Male,License Plate/Registration,5600 S. Woodlawn,African American,No front license plate,YES
991,N/A,9/3/2019 11:43 AM,Verbal Warning,Male,Lane Violation,1406 E. 53rd Street,African American,Improper lane usage,No
992,N/A,9/3/2019 3:34 PM,Verbal Warning,Male,Traffic sign/signal,1431 E. Hyde Park,Caucasian,Disobeyed traffic control device,No
993,N/A,9/3/2019 3:59 PM,Verbal Warning,Female,Traffic sign/signal,5300 S. University,African American,Disobeyed traffic control device,No
994,N/A,9/3/2019 5:04 PM,Verbal Warning,Female,Traffic sign/signal,5500 S. Drexel,African American,Disobeyed traffic control device,No
995,Two Citation Issued,9/3/2019 8:41 PM,Citation Issued,Male,Lane Violation,5700 S. Harper,African American,Wrong way on one way street,No
996,N/A,9/4/2019 7:49 PM,Verbal Warning,Male,moving Violation - Other,5500 S. Woodlawn,African American,Failed to yield to Emergency Vehicle,No
997,N/A,9/4/2019 8:30 PM,Verbal Warning,Male,Traffic sign/signal,4900 S. Woodlawn,African American,Disobeyed Stop Sign,No
998,N/A,9/4/2019 9:32 PM,Verbal Warning,Male,Traffic sign/signal,5400 S. Hyde Park,African American,Disobeyed Stop Sign,No
999,N/A,9/5/2019 5:14 PM,Verbal Warning,Female,moving Violation - Other,5900 S. Maryland,Caucasian,Utilizing cell phone while driving,No
1000,N/A,9/5/2019 11:16 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Greenwood,African American,Disobeyed Stop Sign,No
1001,N/A,9/6/2019 9:09 PM,Verbal Warning,Male,Lane Violation,5840 S. Dorchester,African American,Wrong way on one way street,No
1002,N/A,9/6/2019 11:19 PM,Verbal Warning,Male,Moving Violation - Other,1215 E. 53rd Street,African American,Utilizing cell phone while driving,No
1003,N/A,9/6/2019 11:31 PM,Verbal Warning,Male,Lane Violation,5500 S. Greenwood,African American,Wrong way on one way street,No
1004,N/A,9/7/2019 12:20 AM,Verbal Warning,Male,Moving Violation - Other,5200 S. Drexel,African American,Utilizing cell phone while driving,No
1005,N/A,9/7/2019 1:30 AM,Verbal Warning,Female,Traffic sign/signal,5600 S. Woodlawn,African American,Disobeyed Stop Sign,No
1006,N/A,9/7/2019 8:33 PM,Verbal Warning,Female,Lane Violation,5600 S. Lake Park,African American,Wrong way on one way street,No
1007,N/A,9/7/2019 8:52 PM,Verbal Warning,Female,Traffic sign/signal,56th & Woodlawn,Caucasian,Disobeyed Stop Sign,No
1008,N/A,9/7/2019 10:40 PM,Verbal Warning,Male,Traffic sign/signal,56th & Lake Park,African American,Disobeyed Stop Sign,No
1009,N/A,9/7/2019 10:13 PM,Verbal Warning,Female,Traffic sign/signal,57th & Harper,African American,Disobeyed Stop Sign,No
1010,N/A,9/7/2019 11:19 PM,Verbal Warning,Male,Traffic sign/signal,53rd & Lake Park,African American,Disobeyed Posted Sign,No
1011,N/A,9/7/2019 11:48 PM,Verbal Warning,Male,Traffic sign/signal,59th & Maryland,African American,Disobeyed Stop Sign,No
1012,,There were no traffic stops for 9/8/19.,,,,,,,
1013,One Citation Issued,9/9/2019 10:33 PM,Citation Issued,Male,Traffic sign/signal,5000 S. Ellis,African American,Disobeyed Stop Sign,No
1014,N/A,9/10/2019 12:16 PM,Verbal Warning,Female,Traffic sign/signal,1508 E. 53rd Street,African American,Disobeyed Stop Sign,No
1015,N/A,9/10/2019 16:50 PM,Verbal Warning,Male,moving Violation - Other,5100 S. Dorchester,ASIAN,Improper U-Turn,No
1016,N/A,9/10/2019 5:03 PM,Verbal Warning,Male,Traffic sign/signal,1401 E. 51st Street,African American,Disobeyed traffic control device,No
1017,N/A,9/10/2019 8:02 PM,Verbal Warning,Male,Traffic sign/signal,5500 S. Dorchester,Caucasian,Disobeyed Stop Sign,No
1018,N/A,9/13/2019 8:29 AM,Verbal Warning,Male,moving Violation - Other,900 E. Midway Plaisance,African American,Improper lane usage,No
1019,One Citation Issued,9/13/2019 11:57 AM,Citation Issued,Male,moving Violation - Other,1406 E. 53rd Street,African American,Improper lane usage,No
1020,N/A,9/13/2019 2:24 PM,Verbal Warning,Male,moving Violation - Other,1450 E. 57th Street,Caucasian,Improper lane usage,No
1021,N/A,9/13/2019 3:12 PM,Verbal Warning,Male,moving Violation - Other,5100 S. Blackstone,African American,Improper U-Turn,No
1022,N/A,9/13/2019 4:44 PM,Verbal Warning,Female,moving Violation - Other,5700 S. Dorchester,African American,Improper lane usage,No
1023,N/A,9/13/2019 9:29 PM,Verbal Warning,Female,moving Violation - Other,5300 S. Dorchester,African American,Wrong way on one way street,No
1024,N/A,9/14/2019 8:46 AM,Verbal Warning,Male,moving Violation - Other,5700 S. Blackstone,ASIAN,Improper lane usage,No
1025,N/A,9/14/2019 7:35 PM,Verbal Warning,Male,Traffic sign/signal,4900 S. Woodlawn,African American,Disobeyed Stop Sign,No
1026,N/A,9/14/2019 11:14 PM,Verbal Warning,Male,Traffic sign/signal,5600 S. Stony Island,African American,Disobeyed traffic control device,No
1027,N/A,9/15/2019 1:09 PM,Verbal Warning,Male,moving Violation - Other,5520 S. Harper,African American,Improper lane usage,No
1028,N/A,9/15/2019 7:06 PM,Verbal Warning,Male,Traffic sign/signal,5200 S. Harper,African American,Disobeyed Stop Sign,No
1029,One Citation Issued,9/15/2019 8:35 PM,Citation Issued,Male,Traffic sign/signal,5300 S. Drexel,African American,Disobeyed Stop Sign,No
1030,N/A,9/15/2019 9:04 PM,Verbal Warning,Female,Traffic sign/signal,5700 S. Stony Island,African American,Disobeyed Stop Sign,No
1031,N/A,9/15/2019 9:05 PM,Verbal Warning,Male,Traffic sign/signal,4900 S. Woodlawn,African American,Disobeyed Stop Sign,No
1032,One Citation Issued,9/15/2019 9:19 PM,Citation Issued,Male,Traffic sign/signal,6050 S. Cornell,African American,Disobeyed traffic control device,No
1033,N/A,9/15/2019 9:46 PM,Verbal Warning,Female,Traffic sign/signal,4900 S. Drexel,African American,Disobeyed Stop Sign,No
1034,N/A,9/16/2019 9:33 AM,Verbal Warning,Male,Traffic sign/signal,5100 S. Blackstone,African American,Disobeyed traffic control device,No
1035,N/A,9/16/2019 12:19 PM,Verbal Warning,Male,Traffic sign/signal,5300 S. Kimbark,African American,Disobeyed traffic control device,No
